"filename", "language", "Python", "C++", "YAML", "Markdown", "CUDA C++", "CSS", "JavaScript", "XML", "HTML", "JSON", "C", "Lua", "Makefile", "Shell Script", "reStructuredText", "Properties", "Batch", "pip requirements", "Objective-C", "Ini", "toml", "XSL", "Perl", "SCSS", "Objective-C++", "C#", "R", "comment", "blank", "total"
"/home/sim/Github/Nori/ext/eigen/Eigen/src/QR/HouseholderQR_LAPACKE.h", "CUDA C++", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 69
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SPQRSupport/SuiteSparseQRSupport.h", "CUDA C++", 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 28, 314
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SVD/BDCSVD.h", "CUDA C++", 0, 0, 0, 0, 919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 142, 1278
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SVD/JacobiSVD.h", "CUDA C++", 0, 0, 0, 0, 574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 85, 805
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SVD/JacobiSVD_LAPACKE.h", "CUDA C++", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 92
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SVD/SVDBase.h", "CUDA C++", 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 35, 316
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SVD/UpperBidiagonalization.h", "CUDA C++", 0, 0, 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 62, 415
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCholesky/SimplicialCholesky.h", "CUDA C++", 0, 0, 0, 0, 458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 87, 690
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCholesky/SimplicialCholesky_impl.h", "CUDA C++", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 25, 200
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/AmbiVector.h", "CUDA C++", 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 39, 379
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/CompressedStorage.h", "CUDA C++", 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 38, 259
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/ConservativeSparseSparseProduct.h", "CUDA C++", 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 47, 353
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/MappedSparseMatrix.h", "CUDA C++", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 68
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseAssign.h", "CUDA C++", 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 36, 217
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseBlock.h", "CUDA C++", 0, 0, 0, 0, 447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 109, 604
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseColEtree.h", "CUDA C++", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 20, 207
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseCompressedBase.h", "CUDA C++", 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 57, 342
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseCwiseBinaryOp.h", "CUDA C++", 0, 0, 0, 0, 571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 109, 727
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseCwiseUnaryOp.h", "CUDA C++", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32, 151
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseDenseProduct.h", "CUDA C++", 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 49, 321
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseDiagonalProduct.h", "CUDA C++", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 30, 139
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseDot.h", "CUDA C++", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 99
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseFuzzy.h", "CUDA C++", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 30
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseMap.h", "CUDA C++", 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 45, 306
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseMatrix.h", "CUDA C++", 0, 0, 0, 0, 937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311, 157, 1405
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseMatrixBase.h", "CUDA C++", 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 78, 406
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparsePermutation.h", "CUDA C++", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 179
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseProduct.h", "CUDA C++", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 170
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseRedux.h", "CUDA C++", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 50
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseRef.h", "CUDA C++", 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 63, 398
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseSelfAdjointView.h", "CUDA C++", 0, 0, 0, 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 100, 657
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseSolverBase.h", "CUDA C++", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 18, 125
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseSparseProductWithPruning.h", "CUDA C++", 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 27, 199
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseTranspose.h", "CUDA C++", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 93
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseTriangularView.h", "CUDA C++", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 33, 190
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseUtil.h", "CUDA C++", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 37, 179
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseVector.h", "CUDA C++", 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 79, 479
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/SparseView.h", "CUDA C++", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 42, 255
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseCore/TriangularSolver.h", "CUDA C++", 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 34, 316
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU.h", "CUDA C++", 0, 0, 0, 0, 464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 87, 774
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLUImpl.h", "CUDA C++", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 67
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_Memory.h", "CUDA C++", 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 27, 227
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_Structs.h", "CUDA C++", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 8, 111
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_SupernodalMatrix.h", "CUDA C++", 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 40, 302
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_Utils.h", "CUDA C++", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 81
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_column_bmod.h", "CUDA C++", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 23, 182
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_column_dfs.h", "CUDA C++", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 25, 180
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_copy_to_ucol.h", "CUDA C++", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 12, 108
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_gemm_kernel.h", "CUDA C++", 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 36, 281
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_heap_relax_snode.h", "CUDA C++", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 11, 127
"/home/sim/Github/Nori/ext/eigen/Eigen/src/SparseLU/SparseLU_kernel_bmod.h", "CUDA C++", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 15, 131
